개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
3350000,PHMD120193350024084000007,2019-07-18,,영업/정상,,,,,46277,참좋은약국,I,2026-05-11 22:33:15,"부산광역시 금정구 중앙대로 1711, 금정빌딩 1층 (부곡동)",영업중,13,39,01,0515136255,390346.982341532    ,195105.222073315    ,부산광역시 금정구 부곡동 225번지 19호 금정빌딩,2019-07-18,2019-07-17 17:07:01
3350000,PHMD120193350024084000009,2019-09-27,,영업/정상,,,,,46292,가온샘약국,I,2026-05-11 22:33:15,"부산광역시 금정구 장전로 10, 1층 104호 (장전동)",영업중,13,33,01,0519127790,389988.935671987    ,194062.314333845    ,부산광역시 금정구 장전동 296번지 25호,2019-09-27,2026-04-29 15:03:04
3350000,PHMD120193350024084000010,2019-12-20,,영업/정상,,,,,46273,구서온누리약국,I,2026-05-11 22:33:15,부산광역시 금정구 중앙대로 1829 (구서동),영업중,13,83,01,0519537007,390336.280355492    ,196268.610931928    ,,2019-12-20,2025-09-17 16:31:24
3350000,PHMD120203350024084000001,2020-05-14,,영업/정상,,,,,46275,다솜약국,I,2026-05-11 22:33:15,"부산광역시 금정구 수림로20번길 36, 주2동 1층 102호 (부곡동)",영업중,13,48,01,0515133205,390237.659278201    ,195579.465881175    ,부산광역시 금정구 부곡동 63번지 1호,2020-05-14,2022-05-24 14:30:18
3350000,PHMD120203350024084000002,2020-06-26,,영업/정상,,,,,46291,부대약국,I,2026-05-11 22:33:15,"부산광역시 금정구 장전온천천로 48, 부산대지하철역 1층 (장전동)",영업중,13,76,01,,390064.524581716    ,193842.574389244    ,부산광역시 금정구 장전동 655-9,2020-06-26,2023-12-26 17:38:22
3350000,PHMD120203350024084000003,2020-08-10,,영업/정상,,,,,46278,햇님약국,I,2026-05-11 22:33:16,"부산광역시 금정구 중앙대로1685번길 15, 1층 (부곡동)",영업중,13,37,01,0515826119,390269.692527749    ,194838.190148598    ,부산광역시 금정구 부곡동 235-2,2020-08-10,2023-03-31 10:59:52
3350000,PHMD120063350024084000009,2006-09-26,,영업/정상,,,,609-842,46300,허브약국,I,2026-05-11 22:33:05,"부산광역시 금정구 온천장로 131, 1층 (장전동, 우성빌딩)",영업중,13,25,01,0515176920,389759.411102854    ,193444.600128045    ,부산광역시 금정구 장전3동 652-77,2006-09-26,2026-04-10 16:36:53
3350000,PHMD120073350024084000007,2007-08-31,,영업/정상,,,,609-813,46221,금샘약국,I,2026-05-11 22:33:06,"부산광역시 금정구 금강로 711, 1층 (남산동)",영업중,13,34,01,0515833111,390002.281042224    ,198855.970999908    ,부산광역시 금정구 남산동 320-25,2007-08-31,2026-04-10 11:30:46
3350000,PHMD120073350024084000008,2007-09-03,,영업/정상,,,,,46214,다사랑약국,I,2026-05-11 22:33:06,"부산광역시 금정구 벅구산로 2, 1층 101,102호 (남산동, 누리마을)",영업중,13,86,01,0515137811,390372.739540846    ,198834.273945162    ,부산광역시 금정구 남산동 51번지 1호 누리마을,2007-09-03,2018-02-23 15:30:45
3350000,PHMD120093350024084000001,2009-02-16,,영업/정상,,,,609-340,46224,샘솟는약국,I,2026-05-11 22:33:07,"부산광역시 금정구 중앙대로 2027, 1층 (남산동)",영업중,13,129,01,,390307.061479704    ,198242.191281549    ,부산광역시 금정구 남산동 117번지 4호,2009-02-16,2026-04-10 11:25:34
3350000,PHMD120093350024084000006,2009-05-04,,영업/정상,,,,609-848,46320,온누리새나라약국,I,2026-05-11 22:33:08,"부산광역시 금정구 서동로 155, 1층 (서동)",영업중,13,49,01,0515215575,391479.377126625    ,192657.027727509    ,부산광역시 금정구 서3동 195번지 6호,2009-05-04,2011-12-14 19:40:07
3350000,PHMD120093350024084000013,2009-11-20,,영업/정상,,,,609-800,46242,구서약국,I,2026-05-11 22:33:08,"부산광역시 금정구 구서로 23, 1층 (구서동)",영업중,13,66,01,,390025.329880122    ,196145.205639194    ,부산광역시 금정구 구서1동 413번지 3호,2009-11-20,2026-04-08 17:48:54
3350000,PHMD120113350024084000005,2011-06-14,,영업/정상,,,,609-819,46277,소망약국,I,2026-05-11 22:33:10,"부산광역시 금정구 중앙대로 1701, 1층 (부곡동)",영업중,13,42,01,,390341.738877712    ,195022.130529284    ,부산광역시 금정구 부곡3동 225번지 24호 1층,2011-06-14,2012-12-05 15:16:50
3350000,PHMD120113350024084000006,2011-08-16,,영업/정상,,,,609-831,46327,정다운약국,I,2026-05-11 22:33:10,"부산광역시 금정구 서동로 166, 1층 (서동)",영업중,13,37,01,,391560.304363219    ,192615.615301607    ,부산광역시 금정구 서2동 202번지 13호,2011-08-16,2011-12-14 18:35:41
3350000,PHMD120113350024084000008,2011-10-04,,영업/정상,,,,609-832,46327,유한약국,I,2026-05-11 22:33:10,"부산광역시 금정구 서명로 17, 1층 (서동)",영업중,13,33,01,,391281.585841399    ,192516.382465076    ,부산광역시 금정구 서2동 300번지 27호,2011-10-04,2011-12-14 18:33:04
3350000,PHMD120123350024084000002,2012-01-17,,영업/정상,,,,609-813,46221,남산비타민약국,I,2026-05-11 22:33:10,"부산광역시 금정구 금강로 713, 1층 (남산동)",영업중,13,34,01,,389993.176395405    ,198873.893020332    ,부산광역시 금정구 남산동 320번지 4호,2012-01-17,2021-08-26 15:33:35
3350000,PHMD120123350024084000004,2012-02-09,,영업/정상,,,,609-814,46224,맑은약국,I,2026-05-11 22:33:10,부산광역시 금정구 중앙대로 2025 (남산동),영업중,13,35,01,,390303.546145452    ,198219.735101708    ,부산광역시 금정구 남산동 117번지 7호,2012-02-09,2012-02-14 11:13:30
3350000,PHMD120123350024084000005,2012-02-16,,영업/정상,,,,609-837,46282,햇살약국,I,2026-05-11 22:33:10,부산광역시 금정구 금강로321번길 2 (장전동),영업중,13,29,01,,389854.309061415    ,195058.200043446    ,부산광역시 금정구 장전1동 221번지 12호,2012-02-16,2012-03-04 13:15:20
3350000,PHMD120123350024084000010,2012-06-11,,영업/정상,,,,609-851,46302,건강약국,I,2026-05-11 22:33:11,"부산광역시 금정구 부곡로 107, 1층 (부곡동)",영업중,13,80,01,,390334.468671295    ,193823.110431075    ,부산광역시 금정구 부곡동 304번지 1호 1층,2012-06-11,2024-05-08 15:19:33
3350000,PHMD120123350024084000014,2012-08-10,,영업/정상,,,,609-360,46204,백약국,I,2026-05-11 22:33:11,"부산광역시 금정구 중앙대로 2238, 1층 (노포동, 노포동버스터미널 내 )",영업중,13,39,01,07042263901,390662.917606749    ,200299.569671619    ,부산광역시 금정구 노포동 133번지,2012-08-10,2012-08-10 17:15:01
3350000,PHMD120123350024084000016,2012-11-01,,영업/정상,,,,,46293,대학로약국,I,2026-05-11 22:33:11,"부산광역시 금정구 부산대학로 47, 1층 (장전동)",영업중,13,26,01,,389840.487043521    ,194422.456329212    ,부산광역시 금정구 장전동 421번지 2호,2012-11-01,2024-04-26 16:31:33
3350000,PHMD120133350024084000003,2013-02-27,,영업/정상,,,,609-847,46233,금정21세기약국,I,2026-05-11 22:33:11,부산광역시 금정구 중앙대로1841번길 24 (구서동),영업중,13,57,01,,390208.09260128     ,196546.356333373    ,부산광역시 금정구 구서동 368번지,2013-02-27,2013-02-27 14:37:28
3350000,PHMD120133350024084000007,2013-09-02,,영업/정상,,,,609-801,46230,지하약국,I,2026-05-11 22:33:12,"부산광역시 금정구 중앙대로 1917, 지하 1층 (구서동)",영업중,13,46,01,0515129461,390236.421412344    ,197138.718672751    ,부산광역시 금정구 구서동 184번지 34호 지하1층,2013-09-02,2023-10-30 10:23:59
3350000,PHMD120133350024084000009,2013-10-01,,영업/정상,,,,609-802,46229,세화당약국,I,2026-05-11 22:33:12,부산광역시 금정구 중앙대로 1961 (구서동),영업중,13,63,01,,390227.636783491    ,197567.414075751    ,부산광역시 금정구 구서동 162번지 15호,2013-10-01,2024-04-29 17:34:07
3350000,PHMD120143350024084000012,2014-12-15,,영업/정상,,,,609-854,46243,동산약국,I,2026-05-11 22:33:12,"부산광역시 금정구 구서로 2 (구서동, 정우빌딩 1층)",영업중,13,48,01,,390227.608898616    ,196179.952564097    ,부산광역시 금정구 구서동 86번지 55호,2014-12-15,2015-07-13 11:06:55
3350000,PHMD120143350024084000013,2014-12-15,,영업/정상,,,,609-837,46283,민들레약국,I,2026-05-11 22:33:12,부산광역시 금정구 금정로 147 (장전동),영업중,13,85,01,,389964.464582954    ,195154.385041285    ,부산광역시 금정구 장전동 222번지 39호,2014-12-15,2026-04-08 17:43:42
3350000,PHMD120153350024084000001,2015-01-15,,영업/정상,,,,609-832,46327,제일약국,I,2026-05-11 22:33:13,부산광역시 금정구 서동중심로 17 (서동),영업중,13,27,01,,391534.414901371    ,192261.931253443    ,부산광역시 금정구 서동 280번지 28호,2015-01-15,2025-01-10 17:02:38
3350000,PHMD119733350024084000001,1973-10-06,,영업/정상,,,,609-842,46297,메디팜대성약국,I,2026-05-11 22:32:50,"부산광역시 금정구 금강로 206-1, 1층 (장전동)",영업중,13,26,01,0515821772,389571.157544087    ,193924.910316016    ,부산광역시 금정구 장전동 629-20,1973-10-06,2026-04-10 11:28:10
3350000,PHMD119753350024084000001,1975-10-07,,영업/정상,,,,609-826,46302,진성약국,I,2026-05-11 22:32:50,"부산광역시 금정구 부곡로 93, 1층 (부곡동)",영업중,13,24,01,0515139620,390328.361591875    ,193686.041721465    ,부산광역시 금정구 부곡1동 325-4,1975-10-07,2011-12-14 18:03:47
3350000,PHMD119763350024084000002,1976-08-11,,영업/정상,,,,609-832,46326,동서약국,I,2026-05-11 22:32:50,"부산광역시 금정구 서동중심로 61, 1층 (서동)",영업중,13,18,01,0515226318,391407.793584581    ,192605.361777402    ,부산광역시 금정구 서2동 314-135,1976-08-11,2011-12-14 17:53:15
3350000,PHMD119763350024084000003,1976-12-31,,영업/정상,,,,609-801,46230,두실약국,I,2026-05-11 22:32:50,"부산광역시 금정구 중앙대로 1943, 1층 (구서동)",영업중,13,38,01,0515821090,390231.375382633    ,197400.348723177    ,부산광역시 금정구 구서2동 175-1,1976-12-31,2026-03-18 11:14:54
3350000,PHMD119803350024084000001,1980-09-06,,영업/정상,,,,609-813,46219,팔송보건약국,I,2026-05-11 22:32:51,"부산광역시 금정구 중앙대로 2101, 1층 (남산동)",영업중,13,38,01,0515810661,390315.453718929    ,198955.302626689    ,부산광역시 금정구 남산동 21-3(1층),1980-09-06,2024-04-29 17:27:02
3350000,PHMD119823350024084000001,1982-01-07,,영업/정상,,,,609-842,46300,동신약국,I,2026-05-11 22:32:51,"부산광역시 금정구 금강로 180, 1층 (장전동)",영업중,13,43,01,0515825418,389488.576401467    ,193688.448576298    ,부산광역시 금정구 장전3동 599-24,1982-01-07,2025-12-30 15:19:58
3350000,PHMD119843350024084000002,1984-06-22,,영업/정상,,,,609-808,46330,성경약국,I,2026-05-11 22:32:52,"부산광역시 금정구 금사로 118, 1층 (금사동)",영업중,13,40,01,0515322377,392378.047948088    ,193543.825053983    ,부산광역시 금정구 금사동 35번지 5호 1층,1984-06-22,2023-05-23 11:41:28
3350000,PHMD119853350024084000002,1985-12-30,,영업/정상,,,,609-805,46231,일선약국,I,2026-05-11 22:32:52,"부산광역시 금정구 금강로 565, 1층 (구서동)",영업중,13,36,01,0515130574,389911.468434088    ,197390.841592023    ,"부산광역시 금정구 구서2동 655-17,18",1985-12-30,2026-02-10 11:29:33
3350000,PHMD119873350024084000001,1987-11-09,,영업/정상,,,,,46300,백제약국,I,2026-05-11 22:32:53,부산광역시 금정구 온천장로125번길 38 (장전동),영업중,13,66,01,0515141677,389625.998249318    ,193550.106470299    ,부산광역시 금정구 장전동 654번지 37호,1987-11-09,2021-05-13 15:15:25
3350000,PHMD119883350024084000001,2024-03-28,,영업/정상,,,,,46206,수강약국,I,2026-05-11 22:32:54,"부산광역시 금정구 체육공원로 665, 수강약국 (두구동)",영업중,13,30,01,0515080929,,,,2024-03-28,2024-03-28 11:06:16
3350000,PHMD119913350024084000001,1991-01-26,,영업/정상,,,,609-823,46271,세인약국,I,2026-05-11 22:32:56,부산광역시 금정구 부곡로 112 (부곡동),영업중,13,23,01,0515173311,390391.517328069    ,193847.942774895    ,부산광역시 금정구 부곡2동 295번지 16호,1991-01-26,2013-12-02 17:25:04
3350000,PHMD119933350024084000001,1993-08-19,,영업/정상,,,,609-823,46271,정다운약국,I,2026-05-11 22:32:57,"부산광역시 금정구 부곡로 118, 1층 (부곡동)",영업중,13,28,01,0515823692,390394.327373563    ,193901.311370222    ,부산광역시 금정구 부곡2동 295-10,1993-08-19,2025-09-25 10:01:09
3350000,PHMD119953350024084000001,1995-05-09,,영업/정상,,,,609-811,46219,스마일약국,I,2026-05-11 22:32:58,"부산광역시 금정구 범어천로38번길 1, 1층 (남산동)",영업중,13,0,01,0515818945,390103.710734105    ,198708.74682563     ,부산광역시 금정구 남산동  45-35,1995-05-09,2011-12-14 16:50:36
3350000,PHMD119973350024084000003,1997-10-27,,영업/정상,,,,609-848,46320,현대약국,I,2026-05-11 22:32:59,"부산광역시 금정구 서동로 165, 1층 (서동)",영업중,13,0,01,0515212666,391562.621615312    ,192640.778290777    ,부산광역시 금정구 서3동 198번지 9호,1997-10-27,2023-10-04 14:59:16
3350000,PHMD119983350024084000001,1998-03-30,,영업/정상,,,,609-800,46243,롯데약국,I,2026-05-11 22:32:59,"부산광역시 금정구 구서로 17, 1층 (구서동)",영업중,13,66,01,0515836881,390072.428216324    ,196146.197047841    ,부산광역시 금정구 구서1동 414번지 1호 1층,1998-03-30,2024-04-29 17:18:19
3350000,PHMD119993350024084000001,1999-03-30,,영업/정상,,,,609-819,46276,참약국,I,2026-05-11 22:33:00,"부산광역시 금정구 중앙대로1719번길 16, 1층 (부곡동)",영업중,13,138,01,0515825523,390298.273641069    ,195187.888706708    ,부산광역시 금정구 부곡3동 223번지 71호 1층,1999-03-30,2014-06-03 16:30:08
3350000,PHMD120003350024084000001,2000-05-26,,영업/정상,,,,609-813,46226,온누리남산약국,I,2026-05-11 22:33:00,"부산광역시 금정구 두실로 36, 1층 (남산동)",영업중,13,66,01,0515140900,389906.291619292    ,197753.828673186    ,부산광역시 금정구 남산동 485-13,2000-05-26,2011-12-14 16:45:21
3350000,PHMD120003350024084000004,2000-08-28,,영업/정상,,,,609-848,46320,동의약국,I,2026-05-11 22:33:01,"부산광역시 금정구 서동로 161, 1층 (서동)",영업중,13,77,01,0515246133,391530.78216284     ,192647.868834003    ,부산광역시 금정구 서4동 198-11 5층중1층소재,2000-08-28,2021-07-27 09:23:48
3350000,PHMD120003350024084000005,2000-08-29,,영업/정상,,,,609-819,46276,메디칼약국,I,2026-05-11 22:33:01,"부산광역시 금정구 수림로 15, 1층 (부곡동)",영업중,13,41,01,0515189880,390238.774272992    ,195336.263313004    ,부산광역시 금정구 부곡3동 223-4,2000-08-29,2024-04-12 11:12:56
3350000,PHMD120003350024084000008,2000-10-27,,영업/정상,,,,609-823,46272,부산약국,I,2026-05-11 22:33:01,"부산광역시 금정구 부곡로 115, 1층 (부곡동)",영업중,13,39,01,0515831884,390359.202770305    ,193882.253379932    ,부산광역시 금정구 부곡2동 296-101,2000-10-27,2011-12-14 16:40:43
3350000,PHMD120003350024084000011,2000-12-01,,영업/정상,,,,,46305,모범약국,I,2026-05-11 22:33:01,부산광역시 금정구 부곡로 98(부곡동),영업중,13,122,01,0515837501,390359.309067087    ,193705.182554247    ,부산광역시 금정구 부곡동 324-1,2000-12-01,2026-04-10 11:26:53
3350000,PHMD120013350024084000005,2001-12-17,,영업/정상,,,,,46314,금사약국,I,2026-05-11 22:33:02,부산광역시 금정구 금사로 57 (서동),영업중,13,62,01,0515234619,392023.938266635    ,193037.524277273    ,부산광역시 금정구 서동 114번지 12호,2001-12-17,2022-06-21 11:44:45
3350000,PHMD120023350024084000001,2002-02-27,,영업/정상,,,,609-848,46320,동상약국,I,2026-05-11 22:33:02,"부산광역시 금정구 서동로 151, 1층 (서동)",영업중,13,44,01,0515298772,391440.979844056    ,192660.312960069    ,부산광역시 금정구 서3동 195번지 13호 1층,2002-02-27,2019-03-18 14:28:43
3350000,PHMD120023350024084000003,2002-10-01,,영업/정상,,,,609-806,46245,건강약국,I,2026-05-11 22:33:02,"부산광역시 금정구 금강로415번길 2, 1층 (구서동)",영업중,13,17,01,0515124589,389999.397103085    ,195942.301806376    ,부산광역시 금정구 구서1동 458-16,2002-10-01,2011-12-14 16:34:48
3350000,PHMD120033350024084000004,2003-08-01,,영업/정상,,,,609-814,46227,현대약국,I,2026-05-11 22:33:03,"부산광역시 금정구 중앙대로 2005, 1층 (남산동)",영업중,13,95,01,0515127606,390278.052013316    ,198002.791782907    ,부산광역시 금정구 남산동 225-29,2003-08-01,2026-04-10 11:29:32
3350000,PHMD120033350024084000005,2003-08-25,,영업/정상,,,,609-841,46299,하나약국,I,2026-05-11 22:33:03,"부산광역시 금정구 식물원로 59, 1층 102호 (장전동, BK오피스텔)",영업중,13,35,01,0515122420,389468.355389324    ,193757.375779768    ,부산광역시 금정구 장전2동 577번지 2호 BK오피스텔 1층 102호,2003-08-25,2026-04-22 15:45:30
3350000,PHMD120043350024084000002,2004-02-13,,영업/정상,,,,609-837,46283,수약국,I,2026-05-11 22:33:03,"부산광역시 금정구 금정로 149, 1층 (장전동)",영업중,13,39,01,0515839976,389965.405214955    ,195177.343065564    ,부산광역시 금정구 장전동 222번지 17호 1층,2004-02-13,2014-07-28 15:30:44
3350000,PHMD120053350024084000001,2005-01-31,,영업/정상,,,,609-849,46327,신세계약국,I,2026-05-11 22:33:04,"부산광역시 금정구 서동로 154, 1층 (서동)",영업중,13,110,01,0515218959,391450.017472129    ,192628.389161771    ,부산광역시 금정구 서2동 199-6,2005-01-31,2011-12-14 16:26:33
3350000,PHMD120053350024084000004,2005-07-28,,영업/정상,,,,,46319,금정온누리약국,I,2026-05-11 22:33:04,"부산광역시 금정구 서동로 75-2, 1층 (서동)",영업중,13,75,01,0515142220,390752.032909404    ,192941.496443801    ,부산광역시 금정구 서동 520-333,2005-07-28,2024-05-03 13:45:52
3350000,PHMD120053350024084000011,2005-12-12,,영업/정상,,,,609-842,46301,보건약국,I,2026-05-11 22:33:04,"부산광역시 금정구 온천장로 132, 1층 (장전동)",영업중,13,34,01,0515140666,389808.005195252    ,193441.44112676     ,부산광역시 금정구 장전3동 651-55,2005-12-12,2025-09-25 09:34:34
3350000,PHMD120063350024084000002,2006-03-30,,영업/정상,,,,609-800,46243,명성약국,I,2026-05-11 22:33:05,"부산광역시 금정구 중앙대로1841번길 15, 1층 (구서동)",영업중,13,34,01,0515839393,390243.808518637    ,196352.836388925    ,부산광역시 금정구 구서1동 86-3,2006-03-30,2024-04-30 17:38:39
3350000,PHMD120063350024084000008,2006-09-04,,영업/정상,,,,609-847,46243,청담한약국,I,2026-05-11 22:33:05,"부산광역시 금정구 중앙대로1841번길 27, 1층 (구서동)",영업중,13,37,01,0515173424,390186.642986004    ,196384.210901587    ,부산광역시 금정구 구서1동 252-16,2006-09-04,2021-08-23 15:01:29
3350000,PHMD119923350024084000019,1992-09-04,,폐업,1993-12-30,,,609-320,,금강약국,I,2026-05-11 22:32:57,,폐업,03,1,03,,,,부산광역시 금정구 부곡동 278번지 1호,1992-09-04,2009-01-23 16:01:30
3350000,PHMD119923350024084000020,1992-05-01,,폐업,1993-11-15,,,609-320,,양근당약국,I,2026-05-11 22:32:57,부산광역시 금정구 부곡로126번길 20 (부곡동),폐업,03,1,03,,390478.288272679    ,193972.034356125    ,부산광역시 금정구 부곡동 292번지 1호,1992-05-01,2009-01-23 16:08:34
3350000,PHMD119923350024084000021,1992-01-31,,폐업,1994-09-16,,,609-340,,한터약국,I,2026-05-11 22:32:57,,폐업,03,1,03,,,,부산광역시 금정구 남산동 1133번지 21호,1992-01-31,2009-01-23 17:32:57
3350000,PHMD119923350024084000022,1992-01-22,,폐업,1992-09-01,,,609-825,,보건약국,I,2026-05-11 22:32:57,부산광역시 금정구 동현로 58 (부곡동),폐업,03,0,03,,390636.438877443    ,193485.78024524     ,부산광역시 금정구 부곡1동 720번지 2호,1992-01-22,2009-03-02 15:27:32
3350000,PHMD119833350024084000005,1983-01-18,,폐업,2001-01-30,,,609-400,,우강약국,I,2026-05-11 22:32:52,부산광역시 금정구 개좌로27번길 24 (서동),폐업,03,1,03,,391889.125574899    ,192831.560291857    ,부산광역시 금정구 서동 121번지 13호,1983-01-18,2009-01-21 09:42:50
3350000,PHMD119853350024084000009,1985-02-28,,폐업,1986-09-23,,,609-310,,세화약국,I,2026-05-11 22:32:53,부산광역시 금정구 구서로 32-1 (구서동),폐업,03,1,03,,389933.629590491    ,196180.465116547    ,부산광역시 금정구 구서동 409번지 3호,1985-02-28,2009-01-22 13:51:02
3350000,PHMD119893350024084000001,1989-04-04,,폐업,1998-06-11,,,609-320,,한진약국,I,2026-05-11 22:32:55,부산광역시 금정구 부곡로 44 (부곡동),폐업,03,1,03,,390087.208478436    ,193241.773310133    ,부산광역시 금정구 부곡동 386번지 12호,1989-04-04,2009-01-22 15:58:03
3350000,PHMD119903350024084000009,1990-04-16,,폐업,1991-06-14,,,609-400,,진흥약국,I,2026-05-11 22:32:56,부산광역시 금정구 서금로 12 (서동),폐업,03,1,03,,391442.185693904    ,192951.675179427    ,부산광역시 금정구 서동 172번지 1호,1990-04-16,2009-01-23 09:23:50
3350000,PHMD119913350024084000012,1991-08-03,,폐업,1992-06-19,,,609-310,,주민약국,I,2026-05-11 22:32:57,부산광역시 금정구 구서로 32-1 (구서동),폐업,03,1,03,,389933.629590491    ,196180.465116547    ,부산광역시 금정구 구서동 409번지 3호,1991-08-03,2009-01-23 11:53:11
3350000,PHMD119983350024084000017,1998-07-18,,폐업,2000-06-28,,,609-310,,무진장약국,I,2026-05-11 22:33:00,부산광역시 금정구 금강로 539-1 (구서동),폐업,03,1,03,,389916.441750013    ,197149.686650686    ,부산광역시 금정구 구서동 742번지 45호,1998-07-18,2009-01-20 16:30:43
3350000,PHMD120103350024084000016,2010-12-28,,폐업,2011-10-12,,,609-819,,사랑약국,I,2026-05-11 22:33:09,"부산광역시 금정구 중앙대로 1731 (부곡동,롯데마트 2층)",폐업,03,38,03,,390319.153767106    ,195305.783615841    ,부산광역시 금정구 부곡3동 223번지 1호 롯데마트 2층,2010-12-28,2011-10-12 11:19:52
3350000,PHMD120163350024084000015,2016-12-13,,폐업,2018-10-01,,,,46215,남산약국,I,2026-05-11 22:33:14,"부산광역시 금정구 중앙대로 2044, 3층 (남산동)",폐업,03,213,03,0515154639,390391.656903528    ,198375.051915169    ,부산광역시 금정구 남산동 251번지 4호,2016-12-13,2018-10-01 17:15:13
3350000,PHMD119993350024084000002,1999-06-16,,폐업,2019-12-12,,,609-814,46224,금정산약국,I,2026-05-11 22:33:00,"부산광역시 금정구 중앙대로 2019, 1층 (남산동)",폐업,03,69,03,0515824359,390300.550433976    ,198149.956978919    ,부산광역시 금정구 남산동 120-5,1999-06-16,2019-12-12 17:14:10
3350000,PHMD120003350024084000021,2000-07-29,,폐업,2001-04-04,,,609-811,,남산메디칼약국,I,2026-05-11 22:33:01,부산광역시 금정구 금단로 190 (남산동),폐업,03,1,03,,390472.493244508    ,198282.937017706    ,부산광역시 금정구 남산동 257번지,2000-07-29,2009-01-21 10:28:42
3350000,PHMD120013350024084000007,2001-09-18,,폐업,2006-07-03,,,609-360,,유진약국,I,2026-05-11 22:33:02,부산광역시 금정구 중앙대로 2238 (노포동),폐업,03,1,03,,390662.917606749    ,200299.569671619    ,부산광역시 금정구 노포동 133번지,2001-09-18,2009-01-19 11:11:43
3350000,PHMD120033350024084000007,2003-11-24,,폐업,2016-06-13,,,609-822,46269,비타민약국,I,2026-05-11 22:33:03,"부산광역시 금정구 무학송로 12, 1층 (부곡동)",폐업,03,57,03,0515178777,390414.493591813    ,194540.779418781    ,부산광역시 금정구 부곡동 257-6,2003-11-24,2016-06-13 11:44:46
3350000,PHMD120053350024084000006,2005-11-11,,폐업,2012-11-23,,,609-808,,믿음약국,I,2026-05-11 22:33:04,"부산광역시 금정구 사천로 1, 1층 (금사동)",폐업,03,49,03,0515235294,392359.345187924    ,193588.356127133    ,부산광역시 금정구 금사동 34-1,2005-11-11,2012-11-23 10:04:33
3350000,PHMD120203350024084000005,2020-10-19,,영업/정상,,,,,46306,호호약국,I,2026-05-11 22:33:15,"부산광역시 금정구 동현로16번길 65, 1층 4호 (부곡동, 부곡영화맨션)",영업중,13,20,01,0515177501,390054.955587281    ,193280.700342966    ,부산광역시 금정구 부곡동 392-4 부곡영화맨션,2020-10-19,2020-10-19 16:10:33
3350000,PHMD120203350024084000006,2020-12-09,,영업/정상,,,,,46227,편한약국,I,2026-05-11 22:33:15,"부산광역시 금정구 두실로 26, 진경빌딩 1층 (남산동)",영업중,13,62,01,0515838123,389992.223330097    ,197733.853021024    ,부산광역시 금정구 남산동 132-18 진경빌딩,2020-12-09,2020-12-10 10:18:22
3350000,PHMD120213350024084000001,2021-01-04,,영업/정상,,,,,46266,제일약국,I,2026-05-11 22:33:15,"부산광역시 금정구 무학송로 105-1, 1층 (부곡동)",영업중,13,50,01,0515823428,390478.729425014    ,195485.142652302    ,부산광역시 금정구 부곡동 60-18,2021-01-04,2021-01-04 14:00:25
3350000,PHMD120213350024084000002,2021-03-26,,영업/정상,,,,,46301,스타약국,I,2026-05-11 22:33:15,"부산광역시 금정구 온천장로 146, 1층 (장전동)",영업중,13,49,01,0517140107,389819.155202928    ,193577.094365931    ,부산광역시 금정구 장전동 686-10,2021-03-26,2021-03-26 13:40:05
3350000,PHMD120213350024084000003,2021-06-10,,영업/정상,,,,,46242,다온약국,I,2026-05-11 22:33:15,"부산광역시 금정구 금강로 441, 태영빌딩 (구서동)",영업중,13,79,01,,390041.411202136    ,196189.956215622    ,부산광역시 금정구 구서동 409-11 태영빌딩,2021-06-10,2026-03-18 16:15:01
3350000,PHMD120213350024084000004,2021-06-30,,영업/정상,,,,,46318,늘푸른약국,I,2026-05-11 22:33:15,"부산광역시 금정구 서부로 31, 농협직판장 1층 (서동)",영업중,13,38,01,0515223426,391378.138873759    ,192828.858107491    ,부산광역시 금정구 서동 173-7 농협직판장,2021-06-30,2021-06-30 16:32:49
3350000,PHMD120213350024084000005,2021-08-26,,영업/정상,,,,,46243,오늘약국,I,2026-05-11 22:33:15,"부산광역시 금정구 중앙대로1841번길 19, 용화빌딩 1층 (구서동)",영업중,13,66,01,0515123131,390219.256560351    ,196357.678444399    ,부산광역시 금정구 구서동 86-2 용화빌딩,2021-08-26,2025-10-10 14:15:07
3350000,PHMD120213350024084000006,2021-09-14,,영업/정상,,,,,46218,범어사메트로약국,I,2026-05-11 22:33:15,"부산광역시 금정구 중앙대로 2107, 범어사지하철역 지하1층 상가1호 (청룡동)",영업중,13,23,01,,390341.371941213    ,199047.224299069    ,부산광역시 금정구 청룡동 47 범어사지하철역,2021-09-14,2022-01-24 17:45:34
3350000,PHMD120223350024084000001,2022-01-24,,영업/정상,,,,,46271,힘찬약국,I,2026-05-11 22:33:16,"부산광역시 금정구 부곡로 124, 부곡동 J빌딩 (부곡동)",영업중,13,102,01,0517151360,390401.290859868    ,193970.921525228    ,부산광역시 금정구 부곡동 295-2 부곡동 J빌딩,2022-01-24,2025-05-29 15:05:23
